Gene,GSM94019,GSM94020,GSM94021,GSM94022,GSM94023,GSM94024,GSM94025,GSM94026,GSM94027,GSM94028,GSM94029,GSM94030,GSM94031,GSM94032,GSM94033,GSM94034,GSM94035,GSM94036,GSM94037,GSM94038,GSM94039,GSM94040,GSM94041,GSM94042,GSM94043,GSM94044,GSM94045,GSM94046,GSM94047,GSM94048,GSM94049,GSM94050,GSM94051,GSM94052,GSM94053,GSM94054,GSM94055,GSM94056,GSM94057,GSM94058,GSM94059,GSM94060,GSM94061,GSM94062,GSM94063,GSM94064,GSM94065,GSM94066,GSM94067,GSM94068,GSM94069,GSM94070,GSM94071,GSM94072,GSM94073,GSM94074,GSM94075,GSM94155,GSM94156,GSM94157,GSM94160,GSM94161,GSM94162,GSM94163,GSM94164,GSM94165,GSM94166,GSM94167,GSM94168,GSM94169,GSM94170,GSM94171,GSM94172,GSM94173,GSM94174,GSM94175,GSM94176,GSM94177,GSM94178,GSM98767,GSM98768,GSM98769,GSM98770,GSM98771,GSM98772,GSM98773,GSM98774,GSM98775,GSM98776,GSM98777,GSM98778,GSM98779,GSM98780,GSM98781,GSM98782,GSM98783,GSM98784
FLNA,6.88667,6.91284,6.52322,7.17367,7.07807,7.07176,6.90737,8.40619,6.92355,7.71559,6.79111,7.36552,7.29744,6.96001,7.08016,7.50955,7.42212,7.33036,7.50363,7.21622,7.09146,6.84745,6.82372,7.23626,6.67377,6.76762,6.42159,6.87017,6.53116,7.04624,6.48708,6.47207,6.90773,6.72409,7.47914,6.77672,6.55028,7.07469,6.3906,6.54359,6.74356,6.77501,7.05072,7.94154,7.28763,6.81866,6.45627,6.65412,6.60352,6.97639,6.92561,6.27005,6.73453,6.23033,6.47367,6.11913,6.51607,7.1603,7.49291,6.87929,6.61714,6.46275,6.95388,6.92742,6.84453,6.51418,6.81499,6.40171,6.90965,7.3395,6.37951,6.46886,6.36853,6.97688,6.45369,7.21406,6.79164,7.13318,7.16185,6.75368,7.27442,7.56403,6.27714,7.15471,7.02327,6.9653,7.13141,6.43167,7.42103,6.82232,6.96466,6.71541,6.7636,6.82982,6.7366,6.52051,6.72285
CNOT1,9.4162,9.16784,9.37534,9.2682,9.79911,9.37304,9.95571,8.85404,9.66164,9.29508,9.13669,9.69695,9.41127,9.18447,9.38442,9.66032,9.71005,9.52262,9.70008,8.97038,8.76699,9.23775,9.75797,9.31087,9.24263,9.06774,9.49834,9.37591,9.22976,9.46858,9.34803,9.20829,9.25732,9.30616,7.68409,9.09121,9.096,9.15625,8.13852,9.28124,9.23193,7.98023,9.24944,8.4629,9.41771,8.32058,9.73363,8.81317,9.29175,8.64841,9.7461,8.27244,9.63614,9.45753,9.62323,9.22554,9.62221,9.39142,8.17453,9.36935,9.41073,9.62423,9.49609,9.15199,9.25639,9.71366,9.0377,9.54589,9.72842,9.34556,9.43218,9.28054,9.99129,8.86734,9.49428,9.50156,9.3495,9.35725,9.0542,9.49905,9.83191,8.77503,9.39522,9.33242,9.44988,9.48649,9.4321,9.15408,9.68967,9.30483,9.60104,9.858,9.73391,9.19529,9.41464,9.37939,9.45184
DHCR24,9.32008,9.46187,9.92982,8.96387,10.0725,9.78324,9.92895,8.9049,9.9033,8.15373,9.14603,9.61,9.18452,9.12219,9.46481,9.90914,9.23121,9.16861,9.48494,9.33478,8.95261,9.84331,9.87078,9.285,9.92143,9.27653,9.6602,9.66567,9.85695,10.1426,9.62229,10.0203,10.0507,9.68069,8.10528,9.54399,9.36504,9.16887,8.25321,9.7565,9.00064,9.16112,9.86859,8.25302,9.60147,8.92694,9.7122,9.32698,9.90229,8.80547,10.047,7.40928,9.58027,9.34,9.25735,9.27185,9.65356,9.28377,8.74384,9.4876,9.55187,9.93648,9.91769,9.53687,9.86238,9.49414,9.78533,10.0916,9.74162,9.55991,9.71279,9.88398,9.82771,9.1811,9.40294,9.71335,9.58709,9.84995,9.10546,9.76785,9.30269,9.17719,9.55978,9.95446,9.95183,9.73435,10.2667,9.85452,9.75516,10.054,9.75514,9.89421,9.83059,9.16097,9.77958,9.91802,10.0599
RAB11A,5.62876,4.27944,6.65621,5.81319,5.86663,5.85354,6.7055,4.78396,6.21562,4.19164,5.68203,6.33282,4.51351,6.14917,4.96816,5.17469,4.84745,5.22948,6.22388,4.34571,4.10218,6.50398,6.68356,4.56809,4.75317,4.44265,6.30794,6.29756,5.66216,7.00063,5.71364,7.3024,6.23577,7.42123,3.64539,6.50022,6.88792,5.96051,4.48641,7.35912,6.83604,3.74447,6.89367,3.76006,5.98684,4.76026,6.72109,4.27557,6.54134,4.19906,6.89577,4.12754,7.36595,7.07403,5.9009,6.98965,7.5998,6.72939,4.0827,5.92114,6.51043,6.51019,5.73854,4.8878,6.79153,6.92478,6.93177,4.73219,6.95508,5.61641,6.18223,7.19407,6.59197,4.96406,5.85599,5.2807,5.85928,6.58721,4.46006,6.61223,6.12056,5.0923,6.36794,4.63083,6.5503,6.3572,6.31198,6.86462,5.87432,5.53114,6.09412,6.52264,6.46737,5.82811,7.28087,6.57812,7.08503
PSAP,9.0786,7.09722,9.05317,9.32651,9.32789,9.16683,9.11824,10.2634,9.49622,6.64606,9.26044,8.98998,8.16262,9.39768,8.38412,9.06009,8.65394,9.68209,10.3299,7.32516,7.10196,9.37295,9.21574,7.73186,8.39608,7.61551,9.75669,10.1003,8.5671,9.76554,9.11901,9.5235,9.4315,9.58034,5.96827,9.69662,9.54462,9.43281,6.67177,9.56406,10.0351,6.81274,9.69567,6.57021,8.96914,7.03106,9.65723,7.22158,9.95141,7.57834,9.74423,6.67395,9.85664,7.78298,8.63433,8.98295,9.37859,9.83255,6.97998,9.4087,9.48278,9.32993,9.35032,7.72048,9.65508,9.47368,9.37937,8.03485,9.37652,8.6799,9.4755,9.39704,9.22858,7.8499,8.43275,8.7708,9.03407,9.68839,7.87548,9.51048,10.7335,10.6428,9.45078,8.43177,9.17094,9.00997,9.29461,9.34558,9.99232,8.82483,9.66992,9.98093,9.45196,9.48879,9.36564,9.43298,9.95663
RNF114,6.23563,5.23577,6.44911,6.14368,6.6573,6.43927,6.55751,6.27552,6.45194,5.23335,6.59585,6.23145,6.04916,6.27956,6.01632,6.22875,6.29609,5.92807,6.7486,5.64928,4.80183,6.43391,6.98253,5.93024,5.34063,5.69916,6.22068,6.39781,6.05275,7.13008,5.95819,7.00171,6.05986,6.88247,5.35355,6.5357,6.78305,6.24615,5.38288,6.3899,6.86553,5.22758,6.55614,4.30259,6.50384,5.19488,6.43909,5.25597,6.46588,5.88592,6.3379,4.96985,7.12866,6.09577,6.06343,6.45497,7.00529,6.85696,5.46643,6.77009,6.37036,6.65989,6.49613,5.80023,6.77427,6.76567,6.6125,5.35781,6.47822,5.96554,6.35207,6.24703,6.16758,5.50067,5.77142,6.04912,6.29653,6.91373,4.97766,7.10095,6.28906,7.13498,6.4239,5.79523,6.66104,6.379,6.4192,6.4729,6.49282,6.19241,6.1562,6.64997,6.38496,6.2171,6.98718,6.57987,6.80229
RPL18AP3,9.90055,9.04171,10.4537,10.5234,10.8097,10.5061,10.7859,10.8143,10.9401,7.01936,10.193,10.3941,10.0633,10.4056,9.78494,10.6709,9.89506,10.257,10.7258,8.73222,7.76196,10.8945,10.8944,10.5325,10.2838,10.058,10.7552,11.0797,10.4964,11.1102,10.5594,11.0661,10.0701,10.8498,6.65089,10.3323,10.5759,10.7023,9.18145,11.0667,10.7218,7.19796,11.1025,9.12745,11.1036,8.44761,9.91785,7.36195,10.6445,8.71764,9.84672,7.40679,10.2788,9.90566,9.91348,10.9736,10.9476,11.157,7.2171,10.769,10.3165,10.1799,10.9032,10.2612,10.9068,10.941,10.936,10.1732,10.721,10.2676,10.4084,10.797,10.2447,9.33709,9.70003,10.6177,10.4954,10.6006,9.19983,10.0261,10.2118,11.3008,10.9615,10.0493,10.7125,9.7521,11.1744,9.98914,10.7749,10.0726,10.2304,10.7147,10.7996,10.0767,11.1802,10.7503,10.7301
STRAP,7.8785,7.56153,8.22058,8.07176,7.873,8.11032,8.76331,7.70404,8.23849,6.85292,7.93265,8.27906,7.45407,8.00214,8.07156,7.8851,7.84382,7.88001,8.29854,7.07502,7.12276,8.44664,8.4591,7.72302,8.03849,7.45515,8.31941,8.42573,8.37642,8.52901,8.25866,8.72628,8.17352,8.86816,7.37765,8.56911,9.10057,8.8039,6.7625,8.8695,8.87955,7.12466,8.50478,7.32945,8.15798,7.5636,8.37077,8.20219,8.55172,7.34207,8.43373,6.84376,8.94254,8.77559,8.37986,9.03768,8.94425,8.73094,6.06947,8.46817,8.68102,8.70292,8.23478,7.57967,8.31428,8.24378,8.57583,7.67926,8.58154,8.21115,8.44867,8.52702,8.50478,7.52928,8.71453,8.11305,8.21051,8.2456,8.53105,8.43397,8.30306,8.15981,8.32567,8.17675,8.42853,8.32263,8.2301,8.82018,8.16569,8.199,8.29348,8.3666,8.37069,8.05747,8.85551,8.12559,8.76517
S100A10,10.0816,9.11484,9.67648,10.5699,9.98048,10.4473,10.3147,11.0201,10.5243,9.16274,10.3213,9.81343,9.94145,9.89062,9.95422,10.1894,10.159,10.3582,9.99947,8.79933,8.46778,10.344,9.40149,9.22116,9.55904,9.46548,10.0326,9.35558,9.73687,9.4848,9.95093,9.85996,9.58038,10.453,8.074,9.96006,10.5965,10.1343,8.99779,10.1738,11.1457,7.6734,9.96594,8.99597,8.97801,9.52179,10.5018,8.97517,10.8763,8.91419,10.1986,9.01531,10.3893,10.0518,9.94742,9.99817,10.7021,9.8687,7.39294,9.94622,10.3884,10.5798,10.5336,9.14802,9.95111,9.95916,10.2561,9.78809,10.0291,9.26932,9.83254,10.4999,10.2382,9.34581,9.95238,10.3984,10.1467,9.73008,8.99155,9.62531,10.5957,10.4878,10.0206,9.02758,9.56965,10.4104,10.4295,10.4869,9.37837,9.87347,10.4239,10.435,10.0331,10.2571,10.6139,9.8372,10.96
CCT8,8.99667,8.10867,9.43392,8.86398,9.04711,8.63695,9.63894,8.02597,9.26283,5.80139,8.49975,8.86967,7.80997,8.48163,7.95496,8.8129,8.79056,8.57207,9.07648,7.85237,7.13014,9.106,9.74757,8.44913,8.44247,8.68268,8.87295,9.22484,8.92583,9.43595,8.8378,9.33678,8.7153,9.84738,5.36639,8.29253,9.25249,9.38317,7.04268,9.53437,9.47581,5.49632,9.29012,5.73173,8.80082,7.2492,9.18818,7.97929,8.89962,8.22738,8.98296,6.71479,9.55119,9.53503,8.95627,9.26851,9.59823,8.92544,5.71378,9.13546,9.07926,9.24509,8.85955,8.3122,9.25159,9.51648,9.0891,8.56297,9.14115,8.72311,9.04061,9.01693,9.13411,8.09289,8.94133,8.17406,8.64421,9.43055,8.13544,9.42609,9.04253,7.99456,8.66913,8.20993,9.00399,9.08713,9.18386,8.97301,9.21039,8.85791,8.9987,9.14815,9.33305,8.51671,9.31424,8.76448,9.25257
NOP56,6.48909,6.77805,6.13089,6.70611,6.80948,6.60209,6.68822,6.79338,6.74431,6.46198,6.22374,6.50634,6.7658,6.27763,6.47088,6.6455,6.69569,6.71462,6.51175,7.03552,6.41506,6.48948,7.03033,7.09161,6.92666,6.74797,6.23622,6.44766,6.60608,6.85416,6.31835,6.47041,6.20655,7.15915,5.8708,6.06132,5.87895,6.75021,5.5911,6.57007,5.96511,5.93097,6.06853,7.40589,6.7975,5.65949,6.35373,6.78755,6.02508,6.2668,5.96813,5.91763,6.06507,6.62867,6.34007,6.38652,6.41329,6.17106,6.6157,6.75984,5.95418,6.41101,6.71555,6.73108,6.32576,6.7957,6.24105,6.56262,6.47526,6.21342,6.0732,6.30634,6.31847,6.13436,6.34235,6.91441,6.28694,6.9417,5.64057,7.00708,6.66739,6.11945,5.6946,7.10677,6.20238,6.43992,7.00576,5.68418,6.53277,7.24085,6.45834,6.64222,6.33348,6.57634,6.51806,6.44875,6.47483
PSMB1,8.41104,8.0266,8.86598,8.28192,8.91221,8.58335,9.1425,8.26991,8.96854,6.32335,8.38725,8.99397,8.13039,8.41581,8.11631,8.53569,8.80357,8.24724,9.0138,7.93154,7.17111,8.69269,9.6021,8.65985,8.79663,8.23184,8.98945,8.96663,8.91601,9.42951,8.60255,9.25237,8.83548,9.57502,4.77011,8.84576,9.08494,8.94794,6.79105,9.40054,8.79736,5.48365,9.08697,6.58054,9.14224,7.38621,8.79229,8.1314,8.66329,7.93249,8.98477,5.64009,9.18302,9.15471,8.67519,9.05083,9.24289,9.06907,6.02649,8.7893,9.03145,8.94203,8.93589,8.30535,8.89048,9.0282,8.77401,8.64151,9.18036,8.65217,8.715,8.93638,9.19657,7.83936,9.15436,8.61967,8.43044,8.91237,8.13649,8.96279,8.75085,8.80054,8.87218,8.31721,8.81332,8.59302,8.93751,8.80272,8.97065,8.7178,8.72352,8.71043,8.80835,8.39518,9.20444,8.54382,9.03446
CCT4,9.06576,9.04995,9.24697,8.95389,9.35388,9.01402,9.40991,8.84915,9.30028,6.93248,8.87431,9.33927,8.59075,8.87556,8.69699,9.22576,9.26462,9.09543,9.48465,8.52325,8.2856,9.65247,9.79544,9.26217,8.94709,9.1096,9.15415,9.46473,9.31722,9.62351,9.63014,9.53364,9.42402,9.80022,8.01776,9.31497,9.54344,9.35365,7.82171,9.73986,9.47634,7.63915,9.57063,8.27365,9.57243,8.20846,9.48656,8.85531,9.39597,8.78369,9.28682,7.94474,9.58656,9.55767,9.44197,9.6639,9.86033,9.42879,7.81409,9.31368,9.43706,9.60038,9.6343,9.09387,9.4484,9.68943,9.41908,9.33936,9.81375,9.4023,9.19663,9.69736,9.45898,8.5269,9.71557,9.55026,9.1389,9.79079,9.06124,9.41075,9.41917,9.13702,9.15939,8.90781,9.34719,9.00888,9.6076,9.31173,9.59184,9.31233,9.21354,9.49258,9.53554,9.18676,9.67248,9.24606,9.56514
EPAS1,9.19681,8.52988,9.49895,8.85485,9.594,10.4774,9.88903,10.0583,10.5204,7.21992,9.75708,10.0077,8.621,9.28369,9.10817,9.64751,9.14551,9.6813,10.4033,7.71302,6.90107,9.46728,10.7918,8.0226,9.10045,8.99695,9.29438,9.75552,9.87694,10.476,9.19309,10.9278,9.14121,9.47179,6.84901,8.88809,9.76274,9.39718,8.39982,9.3987,8.22379,6.85545,10.4356,5.8206,9.87724,7.41504,9.68189,7.51031,9.50341,7.674,9.68339,7.1856,9.79701,9.71399,8.72799,9.80967,10.2042,10.4666,6.49628,9.90731,8.65631,9.78398,9.52435,8.77449,9.94506,9.0627,8.89436,8.27798,9.8153,9.66695,9.35283,9.57467,9.3727,8.57967,9.23797,8.95714,9.6066,9.86932,8.50074,10.3382,9.29406,9.95636,9.48379,9.4193,10.6513,9.26039,9.91912,9.50208,10.2628,9.37646,9.68761,9.67527,9.94481,9.33704,9.86174,9.73385,9.75039
DNAJA1,9.00958,7.66137,9.43706,8.69516,9.51561,8.45458,9.29724,8.73969,9.53984,5.72113,9.03117,9.24062,8.0316,8.86916,7.95547,9.44809,8.80257,9.19807,9.73554,7.48106,6.86101,9.28704,9.00953,7.84928,8.00768,7.91222,9.31622,9.52244,8.41119,9.19056,8.83325,9.48514,8.71795,9.64611,5.54742,9.51113,9.20028,9.10937,7.13603,9.25965,9.59309,5.95523,9.48201,5.04771,8.90432,6.77602,9.58546,7.08858,9.24953,7.20368,9.58338,4.78451,9.63904,8.99804,9.30776,9.1253,9.37214,8.9605,6.1185,9.32008,9.31193,9.01747,8.84202,7.65528,9.24604,9.6706,9.2403,8.35681,9.20432,8.6551,9.10267,9.02206,9.69153,7.50929,8.91855,8.28415,8.88948,9.28145,7.39256,9.281,9.28085,8.57224,9.37815,7.96697,9.03203,8.85417,8.82175,8.95976,9.01372,8.64629,8.8437,9.57241,9.39619,8.89474,9.41133,9.33391,9.60723
PSMD4,8.31649,8.36659,8.35917,8.15665,8.84438,8.3259,8.8697,8.08601,8.86127,6.75324,8.00628,8.62789,8.12334,8.17033,8.13985,8.67478,8.62931,8.19894,8.84844,7.30466,7.5299,8.66196,9.0967,8.32234,8.39207,8.36308,8.74547,8.78743,8.72674,9.20395,8.59035,8.95575,8.79342,9.40054,6.62496,8.60112,8.67221,8.72044,7.10243,9.09692,8.89149,6.61807,8.76438,6.91163,8.89811,8.1639,8.6454,8.02649,8.64924,8.33106,8.69206,7.78893,9.02507,9.19258,8.54503,9.06019,8.87059,8.65188,7.00432,8.79072,8.55037,8.86908,8.92686,8.55825,8.83677,9.27994,8.5463,8.62555,9.02032,8.59389,8.44305,8.95431,9.01956,7.80881,8.75406,8.78854,8.39566,9.10236,8.41631,8.91266,8.56758,9.35355,8.87494,8.28482,8.63679,8.69705,8.95307,8.47304,8.88988,8.8066,8.64877,9.2278,8.78335,8.4809,8.7257,8.68893,8.89247
UQCRC2,6.23438,5.54935,7.00706,6.05335,6.37638,6.74188,7.21647,6.62861,7.53987,4.44921,6.59031,6.95111,5.44984,6.791,5.29818,6.54011,6.11052,6.44524,7.32192,4.7735,3.92935,7.48053,7.72362,5.29547,5.32712,5.2996,7.12365,7.86026,6.46451,7.59778,7.14226,8.38574,6.89535,7.6988,4.97774,7.10772,7.75966,6.90921,5.63323,7.87875,7.43073,4.41839,8.13328,4.70799,7.13169,5.81624,7.38313,4.35728,7.53426,6.10579,7.25279,4.41632,7.70231,7.1795,6.77217,7.91398,7.85296,7.39263,5.26169,7.44452,7.5771,7.40599,7.03474,5.45618,7.53252,7.80066,7.27259,5.83433,7.679,6.7765,7.31473,7.4189,7.93511,5.40673,6.5516,6.29938,7.00337,7.37815,4.90639,6.8929,7.2074,7.6349,7.43416,5.44033,7.37895,6.65568,7.10021,7.24965,7.36295,6.37106,6.94611,7.4009,7.15613,6.70218,8.20924,7.02863,7.792
CKB,8.38237,8.35484,8.75799,8.00738,8.95399,7.57999,8.64496,7.40936,8.6872,8.14944,7.2691,8.75535,7.57386,7.3477,8.45574,8.24304,9.2865,8.32065,8.08623,8.8935,8.97266,8.61405,9.37373,8.35958,9.33316,8.65074,8.46167,8.71379,8.98511,9.42315,8.96192,7.92975,8.43502,8.34258,8.03665,7.71558,8.02505,8.54401,7.43961,8.93482,7.8164,7.94448,8.67844,6.84078,9.07246,8.64216,8.64384,8.3021,7.55962,8.19531,8.34808,7.56731,8.33895,8.08784,8.49815,8.44373,8.23796,7.35105,9.14794,8.20513,7.68774,8.68067,8.67745,8.85685,8.60596,8.64301,8.35567,9.06746,8.18387,8.64975,8.34812,8.99826,8.1736,8.13242,9.01871,9.14283,8.40615,8.1686,8.51681,9.19423,8.70223,8.62223,7.73578,9.25293,8.86307,8.67694,9.04076,7.9631,8.91655,8.78458,8.30787,8.56536,8.88445,8.14089,8.3853,9.1903,8.1123
RHOC,7.90732,7.38272,7.97651,8.27735,8.10115,8.52271,8.63563,8.30824,8.38791,7.79272,8.27715,8.16915,8.49098,8.47388,7.99486,8.18082,7.40076,7.8719,8.43787,7.83084,7.12606,8.62677,8.57854,8.18312,8.26667,7.92247,8.17622,8.21599,8.12856,8.51981,8.44225,8.52062,8.26375,9.10721,6.31157,8.46246,8.78458,8.19244,6.87294,8.58867,8.55747,6.84838,8.4614,7.26771,8.59638,6.76967,7.87199,7.20548,8.68318,7.22252,8.28388,7.07079,8.19623,7.73838,7.84251,8.47092,8.35118,8.54753,6.96861,8.45466,8.39535,8.21225,8.67821,8.35441,8.33877,8.61087,8.50921,7.82649,8.56223,8.24213,8.4569,8.41367,8.07723,7.92559,7.57649,8.58149,8.02002,8.05545,7.49498,8.01137,7.46228,8.99744,8.25217,8.30089,8.42743,7.93868,8.79079,8.28658,8.33257,7.93541,8.21546,8.58467,8.15635,8.1232,8.68061,8.18927,8.80335
PGAM1,8.94921,8.39584,8.73988,8.97566,8.9875,9.16,9.1686,9.24836,9.36458,8.0295,8.93904,9.0398,8.63077,9.0383,8.91835,8.89975,9.00682,8.52918,9.14302,8.60416,7.86937,9.01427,9.28526,9.12612,8.79987,8.38784,8.96715,8.70472,8.97391,9.1933,8.95892,9.32581,9.1534,9.59546,7.68849,8.96763,9.41139,9.38213,7.52999,9.24101,9.68404,7.7951,9.30409,8.67635,8.79105,8.01817,9.02719,8.67309,9.35083,8.91779,9.01141,8.53312,9.36773,8.8969,8.8744,8.82339,9.42889,9.54272,7.75514,9.42254,9.24912,9.26028,9.00638,8.91767,9.05951,9.38234,9.23664,8.7063,9.13567,8.84264,8.98593,9.08244,8.96949,8.37173,8.70238,8.83167,8.89014,9.14348,8.47198,9.21575,8.95124,8.95727,8.76749,8.51533,8.9151,8.68797,9.28106,9.02671,9.03394,8.91904,8.91466,9.20992,9.16485,8.81893,9.5957,8.72934,9.67464
STAT1,8.14888,6.41373,10.2392,7.86932,8.67973,7.72408,8.93941,8.18269,9.2668,6.99937,9.07903,9.06624,7.3451,8.47416,7.92638,8.52878,8.61072,8.86691,9.45391,6.25615,6.41568,7.93025,8.43767,8.62748,6.83893,7.29067,8.96895,9.17837,7.92486,8.68038,8.26054,8.72504,8.66573,10.0168,7.02273,9.78054,8.07868,9.45316,6.76925,8.18968,10.0404,5.46899,8.68774,6.74119,8.68263,7.21442,9.28866,6.83247,7.91853,7.28413,8.83755,6.11553,10.8407,8.86433,8.87428,7.88479,8.82902,9.85278,6.17056,10.4242,9.73691,8.70967,8.47066,7.21911,9.1337,8.24801,9.1217,7.72601,8.29106,7.71766,8.45432,7.98439,9.37762,7.25895,9.22188,8.37464,8.71549,9.13294,8.05033,10.7051,8.89682,8.30559,8.02768,8.41813,8.8799,8.41721,7.55969,8.79192,8.86753,8.8275,8.4508,8.65922,8.5632,9.47142,9.1039,8.61508,9.20107
RPL23,10.1236,9.1468,11.2308,10.6412,11.0114,11.1361,11.6752,10.8599,11.1436,8.07963,10.7789,11.0262,10.2747,10.4994,9.87616,11.2905,10.6611,10.465,10.816,9.5909,7.78819,10.5343,11.1606,9.49236,10.0287,10.115,10.7078,11.0536,10.6121,11.0478,10.5672,10.9605,9.84672,11.1844,7.61481,9.37072,10.9545,10.3558,9.69563,11.1317,10.486,7.87827,10.905,7.95514,10.7936,9.23682,10.0622,8.49263,10.4729,9.72167,10.4831,8.58251,10.3862,10.8202,10.4134,11.156,10.9581,10.0746,7.36619,9.7562,10.3243,10.2234,10.5427,9.75869,10.6601,10.7798,10.2755,9.92334,10.8342,10.462,9.889,10.6177,10.4463,9.05779,10.0426,9.90876,9.80095,10.1835,9.51427,9.95032,10.2831,9.02238,10.4594,9.27678,10.5948,10.9715,10.8865,10.5052,10.7409,10.4241,11.1111,10.2323,10.2746,9.91695,10.7161,9.90932,10.7232
SSR1,5.90014,5.82735,6.86959,6.31408,6.08171,6.01312,6.43177,6.59045,6.67937,5.59262,6.7589,5.90311,5.68936,6.45326,5.76053,6.19715,6.06505,6.08741,6.86158,5.39509,5.75643,6.55598,6.29896,5.4608,5.59532,6.12537,6.60229,6.7226,6.0591,6.68546,6.41475,6.92225,6.20909,6.73965,5.98133,6.64941,6.62066,6.17564,5.87613,6.63623,7.11354,5.82725,7.08949,6.11669,5.8038,6.05909,6.75405,5.44197,6.41467,5.38425,6.29085,5.77209,7.02707,6.28869,5.96287,6.13005,6.59573,7.24076,5.91837,6.33322,7.17667,6.20749,6.13139,5.31692,6.54957,6.47682,6.64009,5.92828,6.56095,6.2389,6.54847,6.4515,7.32627,5.58852,5.62441,5.87952,6.41439,6.1295,5.50009,6.40155,6.35918,5.86809,7.04884,5.64804,6.50475,6.24615,6.28587,6.43843,6.31604,6.12771,6.3852,6.79879,6.75652,6.37999,6.6923,6.5836,7.17375
TRA2B,5.97497,5.08231,6.67327,6.57074,6.32468,6.19185,6.57103,6.36588,6.65344,4.68992,6.79336,6.67217,5.2707,6.55806,5.36775,6.70081,5.41313,6.17148,7.02491,5.15434,5.13945,6.85279,6.49949,4.85643,5.26041,5.41031,6.69109,7.23454,6.07065,6.68067,6.06644,7.13535,6.05472,7.05129,5.24261,7.36235,7.30602,6.58607,5.16887,6.91979,6.8078,4.30565,6.93032,4.806,6.19009,4.43442,6.76158,4.82065,6.91059,5.0498,7.17624,5.3064,7.31892,5.96213,6.28426,6.55774,7.05523,7.60333,4.22346,7.07669,6.99753,6.50993,6.2997,5.32218,6.56023,6.76214,6.65792,5.28234,6.5671,6.18413,6.50547,6.52001,7.13241,5.288,6.07845,5.61602,6.62333,6.21032,5.2163,6.56467,6.57946,6.1278,7.15234,5.42462,6.64646,6.33144,6.4924,6.80168,6.57826,5.57412,6.6684,7.23861,6.96967,6.61678,7.67857,6.96173,7.13351
FKBP4,5.79048,5.62214,6.05097,5.79206,6.26164,5.6757,5.80523,5.74078,6.35891,5.91481,6.22231,6.00744,5.46011,6.09073,6.03445,6.29118,5.96257,5.87464,6.29409,5.47017,5.92383,6.24596,5.53831,5.5779,5.85251,5.21037,6.13048,6.05747,5.39009,5.85655,6.04363,6.05075,5.7115,5.79538,5.82666,5.95579,5.99814,5.65832,5.85194,5.6278,6.07501,5.93382,5.79623,5.83297,5.9209,5.60404,6.10693,5.29869,6.6178,5.56087,5.98849,6.35031,5.66051,5.4133,5.43749,5.83061,5.89777,5.91822,5.66079,5.82705,6.09401,5.96822,6.04548,5.80373,5.73568,6.00949,5.83827,5.51402,5.94096,5.64641,5.82932,6.10089,5.86441,5.49265,5.62925,5.58847,5.68962,6.12377,5.4714,5.82888,5.8575,6.48171,5.75804,5.59838,6.01535,5.70244,5.87387,5.65939,6.01086,5.63788,5.98166,6.41584,6.0159,6.08875,6.23094,6.09689,6.52586
HDGF,9.9679,9.89458,9.80974,10.0109,9.76356,9.87177,9.89592,9.77748,9.97274,8.12515,9.71049,10.0284,9.91409,9.85468,9.75723,9.95655,9.78355,10.4019,9.81284,9.5349,9.1598,9.79299,10.0237,9.60276,9.64873,9.69706,9.69966,9.78029,9.88297,10.0187,9.74016,9.84592,9.88364,9.96203,9.12981,9.7448,9.77039,9.88713,8.67128,9.84047,9.7268,8.99181,10.1244,8.54911,9.71363,9.60488,10.4135,9.61809,9.66859,9.07595,10.0419,8.37456,10.1975,9.47742,9.89162,9.64051,10.0606,9.69874,8.74881,10.0641,9.65429,10.2369,9.90957,9.70049,9.79957,10.0052,9.89858,9.71225,9.79013,9.49712,9.94502,10.0939,9.8595,9.46966,9.96206,9.96845,9.43852,9.72148,9.74018,10.0713,10.0343,9.93559,9.60214,9.857,9.9262,9.96279,10.2502,9.89804,9.81586,9.90796,10.0807,9.95192,9.90425,9.85836,9.86833,10.1145,10.0437
PALLD,7.47422,6.57557,8.0317,7.43518,7.63024,7.6513,7.57608,6.60874,7.81626,5.11357,7.92605,7.52453,6.29277,7.21135,6.8014,8.14564,7.12197,7.61549,7.60231,5.6269,5.432,7.86151,7.6805,5.84027,6.62357,6.40719,8.12201,7.72969,7.22878,7.62096,7.4768,7.89123,7.64799,8.5178,5.08317,7.82628,8.46609,8.07,6.22213,8.23007,8.20146,5.02483,7.86649,5.83052,7.10586,5.52361,7.79634,5.34903,7.76929,5.81332,7.66334,5.45621,8.56006,7.95166,7.57268,7.58251,8.1747,7.86893,4.62601,7.68585,8.20294,8.16123,7.6341,6.28056,7.92742,8.01052,8.03478,6.6793,8.10708,7.08355,7.6816,8.20387,8.12873,6.90243,7.78521,7.27761,7.96128,7.75725,6.40334,8.04023,7.5684,7.13163,7.73764,7.01879,7.75887,7.8917,7.55701,7.93994,7.6442,7.05964,7.76546,8.66422,7.73549,7.51578,8.21477,7.61604,8.10322
